code,name,year,report_date,divi,shares
600425,青松建化,2003,2004-02-28,1.3,0.0
600502,安徽水利,2003,2004-02-28,0.6,3.0
000988,华工科技,2003,2004-02-28,1.0,3.0
000926,福星股份,2003,2004-02-28,1.0,0.0
000913,*ST钱江,2003,2004-02-28,4.5,0.0
000903,云内动力,2003,2004-02-28,3.5,0.0
000637,茂化实华,2003,2004-02-28,1.0,3.0
000525,红太阳,2003,2004-02-28,0.6,0.0
600611,大众交通,2003,2004-02-28,2.0,0.0
600298,安琪酵母,2003,2004-02-28,3.5,0.0
600191,华资实业,2003,2004-02-28,0.5,0.0
600171,上海贝岭,2003,2004-02-28,0.5,0.0
600152,维科精华,2003,2004-02-28,0.5,0.0
600125,铁龙物流,2003,2004-02-28,1.0,3.0
600101,明星电力,2003,2004-02-28,0.3,2.0
600098,广州发展,2003,2004-02-28,3.5,0.0
600019,宝钢股份,2003,2004-02-28,2.5,0.0
000895,双汇发展,2003,2004-02-27,7.0,5.0
000858,五粮液,2003,2004-02-27,2.0,10.0
600525,长园集团,2003,2004-02-27,1.0,0.0
600016,民生银行,2003,2004-02-27,1.2,3.5
600005,武钢股份,2003,2004-02-27,2.3,0.0
600000,浦发银行,2003,2004-02-27,1.1,0.0
000612,焦作万方,2003,2004-02-26,1.0,0.0
600010,包钢股份,2003,2004-02-26,2.5,0.0
000920,南方汇通,2003,2004-02-25,2.0,0.0
600802,福建水泥,2003,2004-02-25,0.4,0.0
600897,厦门空港,2003,2004-02-25,4.0,0.0
600565,迪马股份,2003,2004-02-25,4.5,0.0
600292,远达环保,2003,2004-02-25,3.0,0.0
600189,吉林森工,2003,2004-02-25,2.0,0.0
600481,双良节能,2003,2004-02-24,3.0,0.0
000629,*ST钒钛,2003,2004-02-24,2.0,0.0
000559,万向钱潮,2003,2004-02-24,2.0,0.0
000504,*ST生物,2003,2004-02-24,0.3,0.0
600795,国电电力,2003,2004-02-24,0.4,6.0
600616,金枫酒业,2003,2004-02-24,0.0,6.0
600581,*ST八钢,2003,2004-02-24,2.0,2.0
600531,豫光金铅,2003,2004-02-24,1.0,0.0
600307,酒钢宏兴,2003,2004-02-24,2.1,0.0
600237,铜峰电子,2003,2004-02-24,1.0,0.0
600081,东风科技,2003,2004-02-24,0.0,3.0
600238,海南椰岛,2003,2004-02-23,0.7,0.0
000822,山东海化,2003,2004-02-21,1.0,0.0
000807,云铝股份,2003,2004-02-21,3.0,5.0
600756,浪潮软件,2003,2004-02-21,0.5,0.0
000055,方大集团,2003,2004-02-21,0.3,0.0
600558,大西洋,2003,2004-02-21,1.2,0.0
600130,波导股份,2003,2004-02-21,4.0,0.0
000958,东方能源,2003,2004-02-20,0.6,0.0
000676,智度股份,2003,2004-02-20,0.8,0.0
600880,博瑞传播,2003,2004-02-20,0.8,4.0
600782,新钢股份,2003,2004-02-20,1.0,0.0
000416,民生控股,2003,2004-02-20,1.2,3.0
600227,赤天化,2003,2004-02-20,2.0,0.0
600595,中孚实业,2003,2004-02-19,2.0,3.0
600529,山东药玻,2003,2004-02-19,1.0,5.0
600330,天通股份,2003,2004-02-19,1.3,0.0
600074,保千里,2003,2004-02-19,1.0,0.0
600056,中国医药,2003,2004-02-19,1.0,0.0
600527,江南高纤,2003,2004-02-18,0.8,0.0
600580,卧龙电气,2003,2004-02-18,1.2,0.0
600331,宏达股份,2003,2004-02-18,1.0,6.0
600280,中央商场,2003,2004-02-18,1.0,0.0
600276,恒瑞医药,2003,2004-02-18,1.0,0.0
600217,中再资环,2003,2004-02-18,0.5,6.0
600197,伊力特,2003,2004-02-18,2.8,10.0
600036,招商银行,2003,2004-02-18,0.9,2.0
600477,杭萧钢构,2003,2004-02-17,1.5,10.0
600406,国电南瑞,2003,2004-02-17,2.0,5.0
000811,烟台冰轮,2003,2004-02-17,1.0,0.0
000513,丽珠集团,2003,2004-02-17,1.0,0.0
600831,广电网络,2003,2004-02-17,0.3,1.0
000155,*ST川化,2003,2004-02-17,1.2,0.0
600320,振华重工,2003,2004-02-17,2.0,20.0
600707,彩虹股份,2003,2004-02-17,1.0,0.0
600510,黑牡丹,2003,2004-02-17,5.0,10.0
600299,安迪苏,2003,2004-02-17,2.0,0.0
600423,柳化股份,2003,2004-02-14,1.5,3.0
000972,中基健康,2003,2004-02-14,1.0,0.0
000605,渤海股份,2003,2004-02-14,0.2,0.0
600656,退市博元,2003,2004-02-14,0.4,1.5
600210,紫江企业,2003,2004-02-14,3.0,6.0
600874,创业环保,2003,2004-02-13,0.8,0.0
600855,航天长峰,2003,2004-02-13,0.2,0.0
600815,厦工股份,2003,2004-02-13,1.0,0.0
600102,莱钢股份,2003,2004-02-13,5.0,0.0
600037,歌华有线,2003,2004-02-13,1.5,0.0
000959,首钢股份,2003,2004-02-12,3.0,0.0
000831,*ST五稀,2003,2004-02-12,1.0,0.0
000677,恒天海龙,2003,2004-02-12,0.3,0.0
000422,湖北宜化,2003,2004-02-12,1.0,0.0
600357,承德钒钛,2003,2004-02-12,0.5,0.0
600268,国电南自,2003,2004-02-12,1.2,0.0
000825,太钢不锈,2003,2004-02-11,2.0,0.0
600383,金地集团,2003,2004-02-11,3.0,0.0
600231,凌钢股份,2003,2004-02-11,1.5,0.0
600126,杭钢股份,2003,2004-02-11,3.5,0.0
000990,诚志股份,2003,2004-02-10,0.7,0.0
000973,佛塑科技,2003,2004-02-10,2.1,0.0
000806,银河生物,2003,2004-02-10,0.5,1.5
000667,美好置业,2003,2004-02-10,1.0,0.0
000601,韶能股份,2003,2004-02-10,1.0,0.0
600750,江中药业,2003,2004-02-10,1.0,0.0
600219,南山铝业,2003,2004-02-10,1.0,0.0
600200,江苏吴中,2003,2004-02-10,0.6,0.0
600089,特变电工,2003,2004-02-10,1.0,0.0
600517,置信电气,2003,2004-02-07,1.0,0.0
000157,中联重科,2003,2004-02-07,0.3,3.0
600400,红豆股份,2003,2004-02-07,1.0,0.0
600556,ST慧球,2003,2004-02-06,1.0,0.0
000937,冀中能源,2003,2004-02-05,1.3,0.0
600567,山鹰纸业,2003,2004-02-05,0.6,0.0
600386,北巴传媒,2003,2004-02-05,1.6,0.0
600302,标准股份,2003,2004-02-05,2.0,0.0
600884,杉杉股份,2003,2004-01-31,1.0,0.0
600729,重庆百货,2003,2004-01-31,1.5,0.0
600705,中航资本,2003,2004-01-31,0.0,5.0
600205,S山东铝,2003,2004-01-31,1.0,2.0
600106,重庆路桥,2003,2004-01-31,1.0,0.0
000911,南宁糖业,2003,2004-01-30,2.1,0.0
600418,江淮汽车,2003,2004-01-30,4.8,0.0
600282,南钢股份,2003,2004-01-30,3.0,0.0
000932,华菱钢铁,2003,2004-01-16,1.0,0.0
000860,顺鑫农业,2003,2004-01-16,1.0,0.0
000402,金融街,2003,2004-01-16,3.0,3.0
600711,盛屯矿业,2003,2004-01-16,0.5,0.0
600553,太行水泥,2003,2004-01-16,1.0,10.0
600308,华泰股份,2003,2004-01-16,3.0,0.0
000717,*ST韶钢,2003,2004-01-15,3.0,0.0
000888,峨眉山A,2003,2004-01-13,1.8,0.0
600458,时代新材,2003,2004-01-13,0.5,10.0
600317,营口港,2003,2004-01-13,0.3,0.0
600635,大众公用,2004,2005-06-30,0.0,3.0
000725,京东方A,2004,2005-06-02,0.0,10.0
000717,*ST韶钢,2004,2005-05-28,0.0,6.0
000637,茂化实华,2004,2005-04-30,0.5,2.0
000598,兴蓉环境,2004,2005-04-30,0.0,3.0
600825,新华传媒,2004,2005-04-30,1.5,2.0
600641,万业企业,2004,2005-04-30,2.2,0.0
600638,新黄浦,2004,2005-04-30,1.0,0.0
600631,百联股份,2004,2005-04-30,1.0,0.0
600970,中材国际,2004,2005-04-29,2.5,0.0
600004,白云机场,2004,2005-04-29,2.5,0.0
000036,华联控股,2004,2005-04-29,0.5,0.0
600035,楚天高速,2004,2005-04-28,0.7,0.0
000725,京东方A,2004,2005-04-28,0.2,0.0
000712,锦龙股份,2004,2005-04-28,0.5,0.0
000089,深圳机场,2004,2005-04-28,1.5,0.0
600682,南京新百,2004,2005-04-28,1.2,0.0
600388,龙净环保,2004,2005-04-28,1.2,0.0
600332,白云山,2004,2005-04-28,0.3,0.0
600285,羚锐制药,2004,2005-04-28,0.5,0.0
600543,莫高股份,2004,2005-04-27,0.6,0.0
600343,航天动力,2004,2005-04-27,1.0,0.0
000890,法尔胜,2004,2005-04-27,0.5,0.0
600849,上药转换,2004,2005-04-27,0.8,0.0
601607,上海医药,2004,2005-04-27,0.8,0.0
600744,华银电力,2004,2005-04-27,0.6,0.0
600731,湖南海利,2004,2005-04-27,0.2,0.0
600327,大东方,2004,2005-04-27,3.5,0.0
600247,ST成城,2004,2005-04-27,0.1,2.0
600249,两面针,2004,2005-04-26,1.8,0.0
600401,海润光伏,2004,2005-04-26,0.0,8.0
600020,中原高速,2004,2005-04-26,1.0,0.0
600392,盛和资源,2004,2005-04-26,0.5,5.0
600808,马钢股份,2004,2005-04-26,2.2,0.0
600792,云煤能源,2004,2005-04-26,2.0,1.0
600778,友好集团,2004,2005-04-26,0.5,0.0
600671,天目药业,2004,2005-04-26,1.8,0.0
600619,海立股份,2004,2005-04-26,2.0,0.0
600395,盘江股份,2004,2005-04-26,1.0,0.0
600363,联创光电,2004,2005-04-26,0.5,0.0
600336,澳柯玛,2004,2005-04-26,0.5,0.0
600188,兖州煤业,2004,2005-04-26,2.6,6.0
600082,海泰发展,2004,2005-04-26,0.3,0.0
600720,祁连山,2004,2005-04-25,0.5,0.0
600559,老白干酒,2004,2005-04-25,1.5,0.0
600340,华夏幸福,2004,2005-04-23,2.0,0.0
600517,置信电气,2004,2005-04-23,0.5,10.0
600462,九有股份,2004,2005-04-23,0.4,0.0
000812,陕西金叶,2004,2005-04-23,0.0,1.0
600859,王府井,2004,2005-04-23,0.5,0.0
600812,华北制药,2004,2005-04-23,0.4,0.0
000153,丰原药业,2004,2005-04-23,0.0,10.0
000014,沙河股份,2004,2005-04-23,0.3,0.0
600519,贵州茅台,2004,2005-04-23,5.0,2.0
600505,西昌电力,2004,2005-04-23,1.0,0.0
600498,烽火通信,2004,2005-04-23,1.2,0.0
600345,长江通信,2004,2005-04-23,0.5,0.0
600289,亿阳信通,2004,2005-04-23,1.0,0.0
600210,紫江企业,2004,2005-04-23,0.8,0.0
600100,同方股份,2004,2005-04-23,1.0,0.0
600433,冠豪高新,2004,2005-04-22,1.0,0.0
600513,联环药业,2004,2005-04-22,0.5,0.0
000875,吉电股份,2004,2005-04-22,1.0,0.0
000581,威孚高科,2004,2005-04-22,1.0,6.0
600819,耀皮玻璃,2004,2005-04-22,2.0,0.0
600810,神马股份,2004,2005-04-22,0.5,0.0
600780,通宝能源,2004,2005-04-22,0.5,0.0
600776,东方通信,2004,2005-04-22,0.4,0.0
600586,金晶科技,2004,2005-04-22,1.0,5.0
600060,海信电器,2004,2005-04-22,1.0,0.0
000610,西安旅游,2004,2005-04-21,0.8,0.0
000564,西安民生,2004,2005-04-21,1.0,0.0
000549,S湘火炬,2004,2005-04-21,0.1,0.0
000530,大冷股份,2004,2005-04-21,1.0,0.0
000515,攀渝钛业,2004,2005-04-21,1.0,0.0
600747,大连控股,2004,2005-04-21,2.0,1.0
600306,*ST商城,2004,2005-04-21,0.2,0.0
002015,霞客环保,2004,2005-04-20,1.0,0.0
600251,冠农股份,2004,2005-04-20,0.3,0.0
000973,佛塑科技,2004,2005-04-20,1.4,0.0
000548,湖南投资,2004,2005-04-20,0.5,0.0
600881,亚泰集团,2004,2005-04-20,0.0,5.0
600827,百联股份,2004,2005-04-20,1.5,0.0
000070,特发信息,2004,2005-04-20,0.3,0.0
000045,深纺织A,2004,2005-04-20,0.6,0.0
600644,乐山电力,2004,2005-04-20,1.0,0.0
600607,上实医药,2004,2005-04-20,1.2,0.0
600571,信雅达,2004,2005-04-20,2.0,6.0
600238,海南椰岛,2004,2005-04-20,0.5,0.0
600236,桂冠电力,2004,2005-04-20,2.2,10.0
600054,黄山旅游,2004,2005-04-20,1.0,0.0
600030,中信证券,2004,2005-04-20,0.5,0.0
002016,世荣兆业,2004,2005-04-19,3.0,0.0
002011,盾安环境,2004,2005-04-19,2.5,0.0
600438,通威股份,2004,2005-04-19,3.5,0.0
000100,TCL集团,2004,2005-04-19,0.5,0.0
600540,新赛股份,2004,2005-04-19,1.2,0.0
600015,华夏银行,2004,2005-04-19,1.0,0.0
600273,嘉化能源,2004,2005-04-19,0.5,0.0
600490,鹏欣资源,2004,2005-04-19,1.5,0.0
000636,风华高科,2004,2005-04-19,0.5,0.0
000601,韶能股份,2004,2005-04-19,1.0,0.0
000531,穗恒运A,2004,2005-04-19,2.5,0.0
000525,红太阳,2004,2005-04-19,0.6,0.0
600797,浙大网新,2004,2005-04-19,0.2,0.0
000090,天健集团,2004,2005-04-19,0.2,0.5
000065,北方国际,2004,2005-04-19,0.6,0.0
600712,南宁百货,2004,2005-04-19,0.2,0.0
600501,航天晨光,2004,2005-04-19,0.5,6.0
600283,钱江水利,2004,2005-04-19,0.5,0.0
600257,大湖股份,2004,2005-04-19,0.2,5.0
600120,浙江东方,2004,2005-04-19,1.0,0.0
600979,广安爱众,2004,2005-04-18,1.5,0.0
600446,金证股份,2004,2005-04-18,2.5,0.0
600475,华光股份,2004,2005-04-18,2.0,6.0
000906,物产中拓,2004,2005-04-18,0.1,0.0
000428,华天酒店,2004,2005-04-18,1.0,0.0
000406,石油大明,2004,2005-04-18,3.0,0.0
600579,天华院,2004,2005-04-18,0.2,0.0
600966,博汇纸业,2004,2005-04-16,1.0,2.0
600988,赤峰黄金,2004,2005-04-16,0.1,0.0
600405,动力源,2004,2005-04-16,1.5,2.0
600354,敦煌种业,2004,2005-04-16,0.4,0.0
600570,恒生电子,2004,2005-04-16,2.0,5.0
600375,*ST星马,2004,2005-04-16,2.0,0.0
000948,南天信息,2004,2005-04-16,0.5,0.0
000818,方大化工,2004,2005-04-16,0.5,0.0
000806,银河生物,2004,2005-04-16,0.0,2.0
000753,漳州发展,2004,2005-04-16,1.0,0.0
000727,华东科技,2004,2005-04-16,0.5,0.0
000659,珠海中富,2004,2005-04-16,0.5,0.0
000543,皖能电力,2004,2005-04-16,1.0,0.0
600854,春兰股份,2004,2005-04-16,0.1,0.0
000416,民生控股,2004,2005-04-16,1.0,1.0
000151,中成股份,2004,2005-04-16,1.3,0.0
600693,东百集团,2004,2005-04-16,1.0,0.0
600662,强生控股,2004,2005-04-16,0.0,5.0
600651,飞乐音响,2004,2005-04-16,1.0,2.0
600360,华微电子,2004,2005-04-16,0.5,0.0
600279,重庆港九,2004,2005-04-16,1.0,0.0
600971,恒源煤电,2004,2005-04-15,1.0,5.0
600987,航民股份,2004,2005-04-15,1.0,0.0
600960,渤海活塞,2004,2005-04-15,1.5,0.0
600284,浦东建设,2004,2005-04-15,1.1,0.0
600348,阳泉煤业,2004,2005-04-15,3.2,0.0
600031,三一重工,2004,2005-04-15,1.0,5.0
000930,中粮生化,2004,2005-04-15,1.0,0.0
000761,本钢板材,2004,2005-04-15,2.0,0.0
000625,长安汽车,2004,2005-04-15,3.2,0.0
600874,创业环保,2004,2005-04-15,1.0,0.0
000061,农产品,2004,2005-04-15,0.5,0.0
000050,深天马A,2004,2005-04-15,1.0,0.0
000006,深振业A,2004,2005-04-15,0.8,0.0
600739,辽宁成大,2004,2005-04-15,0.5,0.0
600683,京投发展,2004,2005-04-15,1.0,0.0
600673,东阳光科,2004,2005-04-15,0.5,0.0
600560,金自天正,2004,2005-04-15,1.0,0.0
600353,旭光股份,2004,2005-04-15,1.2,0.0
600201,生物股份,2004,2005-04-15,2.0,0.0
600109,国金证券,2004,2005-04-15,0.5,0.0
000698,沈阳化工,2004,2005-04-14,0.5,0.0
600765,中航重机,2004,2005-04-14,0.6,0.0
600736,苏州高新,2004,2005-04-14,1.5,0.0
600598,北大荒,2004,2005-04-14,0.5,2.0
002045,国光电器,2004,2005-04-13,3.5,0.0
002032,苏泊尔,2004,2005-04-13,2.0,3.0
002002,鸿达兴业,2004,2005-04-13,3.0,0.0
600861,北京城乡,2004,2005-04-13,0.7,0.0
600860,京城股份,2004,2005-04-13,0.8,0.0
600281,太化股份,2004,2005-04-13,0.2,0.0
600115,东方航空,2004,2005-04-13,0.2,0.0
600420,现代制药,2004,2005-04-12,2.0,5.0
600963,岳阳林纸,2004,2005-04-12,1.0,5.0
600435,北方导航,2004,2005-04-12,0.5,0.0
000963,华东医药,2004,2005-04-12,1.0,0.0
000961,中南建设,2004,2005-04-12,0.2,0.0
000910,大亚圣象,2004,2005-04-12,1.0,0.0
000866,扬子石化,2004,2005-04-12,4.0,0.0
000758,中色股份,2004,2005-04-12,1.2,0.0
000652,泰达股份,2004,2005-04-12,0.2,0.0
000088,盐田港,2004,2005-04-12,6.5,0.0
600295,鄂尔多斯,2004,2005-04-12,1.2,0.0
600704,物产中大,2004,2005-04-12,0.0,3.0
600694,大商股份,2004,2005-04-12,1.0,1.0
600665,天地源,2004,2005-04-12,0.5,0.0
600600,青岛啤酒,2004,2005-04-12,1.5,0.0
600397,安源煤业,2004,2005-04-12,0.5,0.0
600386,北巴传媒,2004,2005-04-12,0.6,6.0
600280,中央商场,2004,2005-04-12,2.0,0.0
600278,东方创业,2004,2005-04-12,1.0,0.0
000905,厦门港务,2004,2005-04-11,1.5,0.0
000066,长城电脑,2004,2005-04-11,3.0,0.0
000063,中兴通讯,2004,2005-04-11,2.5,0.0
000021,深科技,2004,2005-04-11,1.5,0.0
600461,洪城水业,2004,2005-04-09,1.0,0.0
000677,恒天海龙,2004,2005-04-09,0.3,0.0
000550,江铃汽车,2004,2005-04-09,1.5,0.0
000522,白云山A,2004,2005-04-09,0.2,0.0
600863,内蒙华电,2004,2005-04-09,1.2,0.0
000046,泛海控股,2004,2005-04-09,0.3,2.0
600320,振华重工,2004,2005-04-09,1.2,10.0
600654,中安消,2004,2005-04-09,0.0,2.0
600196,复星医药,2004,2005-04-09,1.5,0.0
600171,上海贝岭,2004,2005-04-09,0.4,0.0
600070,浙江富润,2004,2005-04-09,1.0,0.0
600059,古越龙山,2004,2005-04-09,2.0,0.0
600980,北矿科技,2004,2005-04-08,1.0,3.0
600969,郴电国际,2004,2005-04-08,1.0,0.0
600452,涪陵电力,2004,2005-04-08,2.0,0.0
000568,泸州老窖,2004,2005-04-08,0.4,0.0
600834,申通地铁,2004,2005-04-08,0.5,1.0
600697,欧亚集团,2004,2005-04-08,2.0,0.0
600690,青岛海尔,2004,2005-04-08,3.0,0.0
600622,嘉宝集团,2004,2005-04-08,0.8,0.0
600578,京能电力,2004,2005-04-08,2.0,0.0
600556,ST慧球,2004,2005-04-08,1.0,0.0
600539,ST狮头,2004,2005-04-08,0.2,0.0
600536,中国软件,2004,2005-04-08,2.5,5.0
600333,长春燃气,2004,2005-04-08,1.5,0.0
600310,桂东电力,2004,2005-04-08,3.0,0.0
600103,青山纸业,2004,2005-04-08,0.1,0.0
600008,首创股份,2004,2005-04-08,1.2,10.0
600981,汇鸿集团,2004,2005-04-07,1.7,0.0
600510,黑牡丹,2004,2005-04-07,2.5,5.0
600985,雷鸣科化,2004,2005-04-06,0.8,0.0
600809,山西汾酒,2004,2005-04-06,1.5,0.0
000027,深圳能源,2004,2005-04-06,3.0,0.0
600486,扬农化工,2004,2005-04-06,2.3,0.0
600337,美克家居,2004,2005-04-06,0.5,0.0
600316,洪都航空,2004,2005-04-06,0.2,0.0
600088,中视传媒,2004,2005-04-06,0.5,0.0
600038,中直股份,2004,2005-04-06,1.0,0.0
600037,歌华有线,2004,2005-04-06,1.5,0.0
002012,凯恩股份,2004,2005-04-05,3.0,8.0
600992,贵绳股份,2004,2005-04-05,2.0,0.0
600476,湘邮科技,2004,2005-04-05,0.5,0.0
600432,*ST吉恩,2004,2005-04-05,3.0,0.0
000417,合肥百货,2004,2005-04-05,1.0,0.0
000792,盐湖股份,2004,2005-04-04,3.0,0.0
002008,大族激光,2004,2005-04-02,2.0,5.0
000701,厦门信达,2004,2005-04-02,2.0,0.0
000700,模塑科技,2004,2005-04-02,1.8,0.0
000032,深桑达A,2004,2005-04-02,0.8,0.0
600895,张江高科,2004,2005-04-02,0.7,0.0
600748,上实发展,2004,2005-04-02,0.7,0.0
600606,绿地控股,2004,2005-04-02,1.0,1.0
600183,生益科技,2004,2005-04-02,1.9,0.0
600158,中体产业,2004,2005-04-02,0.1,0.0
000713,丰乐种业,2004,2005-04-01,0.5,0.0
000554,泰山石油,2004,2005-04-01,1.0,0.0
600661,新南洋,2004,2005-04-01,0.5,0.0
600373,中文传媒,2004,2005-04-01,0.1,0.0
600135,乐凯胶片,2004,2005-04-01,2.2,0.0
600058,五矿发展,2004,2005-04-01,2.0,0.0
002039,黔源电力,2004,2005-03-31,1.3,0.0
002009,天奇股份,2004,2005-03-31,1.0,0.0
600483,福能股份,2004,2005-03-31,0.5,0.0
600594,益佰制药,2004,2005-03-31,1.3,2.0
600489,中金黄金,2004,2005-03-31,1.5,0.0
600460,士兰微,2004,2005-03-31,1.0,0.0
000975,银泰资源,2004,2005-03-31,0.4,0.0
000958,东方能源,2004,2005-03-31,0.5,0.0
000798,中水渔业,2004,2005-03-31,0.5,0.0
600846,同济科技,2004,2005-03-31,0.6,0.0
000022,深赤湾A,2004,2005-03-31,6.4,6.0
600718,东软集团,2004,2005-03-31,6.0,0.0
600716,凤凰股份,2004,2005-03-31,0.2,0.0
600710,*ST常林,2004,2005-03-31,0.4,0.0
600692,亚通股份,2004,2005-03-31,0.0,2.0
600592,龙溪股份,2004,2005-03-31,2.2,0.0
600339,*ST天利,2004,2005-03-31,1.0,2.0
600331,宏达股份,2004,2005-03-31,0.5,0.0
600322,天房发展,2004,2005-03-31,0.4,0.0
600250,南纺股份,2004,2005-03-31,0.5,0.0
600036,招商银行,2004,2005-03-31,1.1,5.0
600421,仰帆控股,2004,2005-03-30,0.0,2.0
600967,北方创业,2004,2005-03-30,1.0,0.0
600480,凌云股份,2004,2005-03-30,2.0,3.0
000900,现代投资,2004,2005-03-30,4.0,0.0
000831,*ST五稀,2004,2005-03-30,0.3,0.0
000767,漳泽电力,2004,2005-03-30,1.8,0.0
000666,经纬纺机,2004,2005-03-30,0.5,0.0
000551,创元科技,2004,2005-03-30,1.0,0.0
000527,美的电器,2004,2005-03-30,1.5,3.0
600871,石化油服,2004,2005-03-30,0.3,0.0
600823,世茂股份,2004,2005-03-30,0.5,0.0
600719,大连热电,2004,2005-03-30,1.0,0.0
600650,锦江投资,2004,2005-03-30,2.0,0.0
600649,城投控股,2004,2005-03-30,1.0,0.0
600552,凯盛科技,2004,2005-03-30,1.0,0.0
600389,江山股份,2004,2005-03-30,1.0,0.0
600300,维维股份,2004,2005-03-30,2.5,10.0
600153,建发股份,2004,2005-03-30,3.5,0.0
600141,兴发集团,2004,2005-03-30,0.5,0.0
600033,福建高速,2004,2005-03-30,3.5,0.0
600002,齐鲁石化,2004,2005-03-30,1.8,0.0
002034,美欣达,2004,2005-03-29,2.0,2.0
002024,苏宁云商,2004,2005-03-29,1.0,10.0
600975,新五丰,2004,2005-03-29,0.7,0.0
600572,康恩贝,2004,2005-03-29,2.0,0.0
600545,新疆城建,2004,2005-03-29,0.8,0.0
600900,长江电力,2004,2005-03-29,2.1,0.0
000987,越秀金控,2004,2005-03-29,1.2,0.0
000956,中原油气,2004,2005-03-29,2.5,0.0
000919,金陵药业,2004,2005-03-29,2.0,0.0
000913,*ST钱江,2004,2005-03-29,1.5,0.0
000848,承德露露,2004,2005-03-29,2.0,2.0
000815,美利云,2004,2005-03-29,0.3,2.0
000676,智度股份,2004,2005-03-29,0.6,0.0
000539,粤电力A,2004,2005-03-29,1.8,0.0
000520,长航凤凰,2004,2005-03-29,0.6,0.0
000488,晨鸣纸业,2004,2005-03-29,1.0,10.0
600830,香溢融通,2004,2005-03-29,1.0,0.0
600802,福建水泥,2004,2005-03-29,0.4,0.0
600764,中电广通,2004,2005-03-29,0.3,0.0
600754,锦江股份,2004,2005-03-29,1.6,0.0
600894,广日股份,2004,2005-03-29,1.5,0.0
600589,广东榕泰,2004,2005-03-29,2.0,0.0
600588,用友网络,2004,2005-03-29,3.2,2.0
600561,江西长运,2004,2005-03-29,0.8,0.0
600558,大西洋,2004,2005-03-29,1.2,0.0
600511,国药股份,2004,2005-03-29,1.0,0.0
600329,中新药业,2004,2005-03-29,1.5,0.0
600227,赤天化,2004,2005-03-29,2.0,0.0
600195,中牧股份,2004,2005-03-29,1.0,0.0
600172,黄河旋风,2004,2005-03-29,0.6,0.0
600105,永鼎股份,2004,2005-03-29,1.0,0.0
600028,中国石化,2004,2005-03-29,0.8,0.0
600005,武钢股份,2004,2005-03-29,2.5,0.0
002037,久联发展,2004,2005-03-28,3.5,0.0
002029,七匹狼,2004,2005-03-28,1.5,3.0
600997,开滦股份,2004,2005-03-28,2.5,0.0
600387,海越股份,2004,2005-03-28,1.0,0.0
600507,方大特钢,2004,2005-03-28,4.0,10.0
000997,新大陆,2004,2005-03-28,1.3,3.0
600837,海通证券,2004,2005-03-28,0.0,1.0
600383,金地集团,2004,2005-03-28,3.3,8.0
600288,大恒科技,2004,2005-03-28,0.5,0.0
600125,铁龙物流,2004,2005-03-28,0.3,6.0
600001,邯郸钢铁,2004,2005-03-28,1.5,5.0
002006,精功科技,2004,2005-03-26,2.5,0.0
600546,*ST山煤,2004,2005-03-26,1.3,0.0
000860,顺鑫农业,2004,2005-03-26,0.5,2.0
000668,荣丰控股,2004,2005-03-26,0.7,0.0
000619,海螺型材,2004,2005-03-26,0.4,0.0
600814,杭州解百,2004,2005-03-26,0.3,0.0
600741,华域汽车,2004,2005-03-26,1.0,0.0
600655,豫园商城,2004,2005-03-26,1.2,0.0
600566,济川药业,2004,2005-03-26,0.2,0.0
600565,迪马股份,2004,2005-03-26,1.5,0.0
600508,上海能源,2004,2005-03-26,6.0,0.0
600330,天通股份,2004,2005-03-26,1.0,6.0
600312,平高电气,2004,2005-03-26,1.0,0.0
600175,美都能源,2004,2005-03-26,0.0,2.0
600170,上海建工,2004,2005-03-26,1.8,0.0
600168,武汉控股,2004,2005-03-26,0.6,0.0
600148,长春一东,2004,2005-03-26,0.4,0.0
600138,中青旅,2004,2005-03-26,1.8,0.0
600128,弘业股份,2004,2005-03-26,1.0,0.0
600121,郑州煤电,2004,2005-03-26,1.0,0.0
600068,葛洲坝,2004,2005-03-26,0.3,0.0
600067,冠城大通,2004,2005-03-26,0.5,2.0
002030,达安基因,2004,2005-03-25,1.5,0.0
002021,中捷资源,2004,2005-03-25,3.0,6.0
002005,德豪润达,2004,2005-03-25,10.0,0.0
600991,广汽长丰,2004,2005-03-25,2.0,0.0
600491,龙元建设,2004,2005-03-25,3.0,5.0
600990,四创电子,2004,2005-03-25,1.0,0.0
600449,宁夏建材,2004,2005-03-25,1.5,0.0
600575,皖江物流,2004,2005-03-25,4.0,0.0
600537,亿晶光电,2004,2005-03-25,1.3,0.0
000881,大连国际,2004,2005-03-25,1.0,0.0
000541,佛山照明,2004,2005-03-25,4.8,0.0
600832,东方明珠,2004,2005-03-25,1.5,0.0
000099,中信海直,2004,2005-03-25,0.5,0.0
600726,华电能源,2004,2005-03-25,0.7,0.0
600707,彩虹股份,2004,2005-03-25,1.0,0.0
